"order","label","id","screen_name","name","description","missing"
4129,"individual, not P.E.","2861436041","jayobtv","Jay O'Brien","Reporter @CBS12 in West Palm Beach, FL • Covering Sunshine State Politics • jjobrien@cbs12.com",FALSE
4129,"individual, not P.E.","2861436041","jayobtv","Jay O'Brien","Reporter @CBS12 in West Palm Beach, FL • Covering Sunshine State Politics • Has a lot of questions • jjobrien@cbs12.com",FALSE
5259,"non-individual","2863295953","FireLecce","Angry Parents #FireLecce","Parent Advocates for #SafeSchoolsON",FALSE
5259,"non-individual","2863295953","FireLecce","Angry","",FALSE
2364,"individual, not P.E.","2864060538","jayantrld","Jayant Chaudhary","Ex MP - Lok Sabha, National VP, @rldparty I don’t block anyone on social media #FoE4everyone! #kisanandolan",FALSE
2699,"individual, not P.E.","2869858477","Goss30Goss","Andrew Goss 👊USAF👊","NC born/FL home. OEF USAF Veteran. Troy Univ Alum.  Ctr-Left Liberal. Deep State Operative. Views are my own.",FALSE
2699,"individual, not P.E.","2869858477","Goss30Goss","Andrew Goss 👊USAF👊","NC born/FL home. OEF USAF Veteran. Troy Univ Alum. 🐕 Dad. Ctr-Left Liberal. Deep State Operative. Views are my own.",FALSE
273,"individual, not P.E.","2870350781","darkfarces","Simon the Penguin - #IStandWithJVT 🇬🇧","Brexiteer. Conservative. A world beating penguin always on the right TRACK with a TRACE of humour. May the farce be with you. RTs are not endorsements.",FALSE
273,"individual, not P.E.","2870350781","darkfarces","Simon the Penguin - Going with a Lateral Floe 🇬🇧","Brexiteer. Conservative. A world beating penguin always on the right TRACK with a TRACE of humour. May the farce be with you. RTs are not endorsements.",FALSE
766,"non-english","2871150868","brienico","Michel Star","La liberté est l'état d'une personne ou d'un peuple qui ne subit pas de contraintes, de soumissions ... Tous uniques, tous différents, tous humains",FALSE
4503,"individual, not P.E.","2873829677","Wordofbeak","Maria Sederholm (on Gab too)","Don't walk behind me; I may not lead. Don't walk in front of me; I may not follow. Just walk beside me and be my friend. - Albert Camus",FALSE
3514,"individual, not P.E.","2874102076","stclairashley","Ashley StClair 🇺🇸","Producer. Patriot. Occasionally funny. Press & business inquiries: ashleystclairpress@protonmail.com",FALSE
3514,"individual, not P.E.","2874102076","stclairashley","Ashley St. Clair 🇺🇸","Producer. Patriot. Occasionally funny. Press & business inquiries: ashleystclairpress@protonmail.com",FALSE
4238,"individual, not P.E.","2878952945","cathyyoung421","C Young","Trump Supporter from day 1                
 🇺🇸🌟NRA Member⭐🇺🇸
 🇮🇱 Pro Israel 🇮🇱
MAGA🇺🇸KAGA 
Follow me on Parler@youngcat42
http://Gab.com/TNMagagirl",FALSE
586,"individual, not P.E.","2881295272","Redpainter1","Blue","Ninja. Twitter Nazi Hunter™. Writer, Crooks and Liars #Vaccinated",FALSE
586,"individual, not P.E.","2881295272","Redpainter1","Red","Ninja. Twitter Nazi Hunter™. Writer, Crooks and Liars #Vaccinated",FALSE
586,"individual, not P.E.","2881295272","Redpainter1","Red","Ninja. Twitter Nazi Hunter™. Writer, Crooks and Liars #Vaccinated IG: redpainter123",FALSE
586,"individual, not P.E.","2881295272","Redpainter1","Red","Ninja. Twitter Nazi Hunter™. Writer, Crooks and Liars #Vaccinated #PartyShirt fan 🔥",FALSE
586,"individual, not P.E.","2881295272","Redpainter1","Red #Vaccinated 💉💉","Ninja. Twitter Nazi Hunter™. Writer, Crooks and Liars #Vaccinated #PartyShirt fan 🔥",FALSE
1675,"P.E.","2885971046","drashwathcn","Dr. Ashwathnarayan C. N.","ಜನಸೇವಕ. Deputy Chief Minister of Karnataka.

Minister for Higher Education; IT & BT, Science & Technology; Skill Development, Entrepreneurship and Livelihood.",FALSE
377,"non-individual","2887281781","dyficec","DYFI - CEC","Democratic Youth Federation of India, Central Executive Committee. DYFI stands for democracy and fights for jobs, education & health for young people in India.",FALSE
78,"individual, not P.E.","2887391470","YyzkevinBull","Kevin Bull","I have an appreciation for kindness and a balanced approach for solutions to problems.",FALSE
1249,"individual, not P.E.","2887530023","munakadri","Muna Kadri","""""""""It's not a matter of if, but how.""""""""",FALSE
1722,"P.E.","2887865951","K_G_Andersen","Kristian G. Andersen","Infectious diseases & genomics. Immunologist in (voluntary) exile. Minimal sarcasm. Fierce HOA (Hater of Acronyms).",FALSE
3549,"individual, not P.E.","2888593734","Byron_Wan","Byron Wan","",FALSE
209,"individual, not P.E.","2892809359","JM_Scindia","Jyotiraditya M. Scindia","Public servant, cricket enthusiast",FALSE
597,"individual, not P.E.","2896151700","bamableu","Liz C. “Bama” #BLM #GoodTrouble","Bama born & raised. I got nothin’ but ❤️. Equality, morality, integrity, empathy, knowledge & #’s are power. We are 1. Only here to resist.✌🏼y’all.",FALSE
3577,"individual, not P.E.","2898555751","andy_utoronto","Andy Fraser","kill the headlights and put it in neutral",FALSE
3577,"individual, not P.E.","2898555751","andy_utoronto","Andy Fraser","kill the headlights and put it in neutral

apparently i need to say that my opinions are my opinions. so there you go.",FALSE
7,"non-individual","2899862569","HighImpactFlix","HighImpactFlix","Content that'll change you, make you mad...or BOTH.  
SUBSCRIBE: http://bit.ly/HighImpactTVonYouTUBE
Grab a Shirt: http://goo.gl/o38m6M",FALSE
5250,"individual, not P.E.","2904913023","JimMFelton","James Felton","Comedy writer. Sunburn: https://linktr.ee/SunburnJamesFelton 52 Times Britain Was A Bellend: Waterstones: http://bit.ly/2mWy7yv Amazon: http://amzn.to/2lev9V0",FALSE
380,"individual, not P.E.","2905377307","gpzadafia","Gordhanbhai Zadafia","Vice President Gujarat State BJP , Former MOS Home, Gujarat",FALSE
2210,"individual, not P.E.","2906838886","sarfsee","AlottyJ 🏴󠁧󠁢󠁷󠁬󠁳󠁿#GolfGTE #BackTo60 #WASPI","#WFA #IDoNOTConsent #NoToVaccine #MagnaCarta2020 #3.5% #HoldThem2Account #ToryCorruption #Resist #Revolt #Remove",FALSE
2210,"individual, not P.E.","2906838886","sarfsee","AlottyJ 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧#GolfGTE #BackTo60#WASPI","#BorisForPrison #NoToVaccine #IDoNOTConsent #StandUpForFreedom #WFA #ToryCorruption #HoldThem2Account #Resist #Revolt #Remove",FALSE
173,"P.E.","2908139527","imacuriosguy","®️🅰️☔📧💰♓️🅿️🅰️®️ℹ️K♓️","Ob/Gyn for 3 decades. I have found my Ikigai. Wabi Sabi. Insatiably curious and eclectic. I shall respect your opinion even if I don't agree.",FALSE
1616,"individual, not P.E.","2908658419","oldmansociety","OMS","who am i? i am a potential evoked by circumstances",FALSE
3087,"individual, not P.E.","2908951153","MohitCh76203174","Mohit Chawla","Dedicated to Indian National Congress,Admin of Facebook page Indian National Congress Then,now and forever. Staunch Nehruvian and Gandhian,Book lover,Democratic",FALSE
642,"non-english","2910572801","fort_a_propos","𝑴𝒊𝒄𝒉𝒆𝒍 𝑷𝒓𝒐𝒑𝒐𝒔 #StopRedevance","J’ai quitté les mirages d’une gauche molle, sans projet ni crédit pour les rivages de l’action et de la réforme. En lutte ++ contre les #mediaspublics militants",FALSE
6838,"non-individual","2912029974","INCChhattisgarh","INC Chhattisgarh","Official Account Of Chhattisgarh Pradesh Congress Committee.",FALSE
3512,"individual, not P.E.","2912585790","warispathan","Waris Pathan","Lawyer, National Spokesperson @aimim_national Former MLA Byculla(2014 to 2019) Indian politician",FALSE
5968,"individual, not P.E.","2915460374","Nootan73","Nootan R ®","Nationalist, News, Activist, Memes, Sarcasm.  Let's reach new heights together. DM Open. Retweets ≠ endorsements",FALSE
4754,"individual, not P.E.","2916395070","themarkjacka","Mark Jacka","Here to hold the Liar from the Shire & the LNP to account.
Also, a FEDERAL ICAC sounds like a good idea.",FALSE
1945,"individual, not P.E.","2917611617","TonyLeaToronto","T. Leaf","Retired. Progressive leaning Homo.
Always up for discussion/debate but if you make it personal, you will be blocked. Adults only, please.",FALSE
1945,"individual, not P.E.","2917611617","TonyLeaToronto","T. Leaf 🏳️‍🌈🇨🇦","Retired. Progressive leaning Homo.
Always up for discussion/debate but if you make it personal, you will be blocked. Adults only, please.",FALSE
3460,"P.E.","2917736960","DrDooleyMD","Dr. Victoria Dooley","Family Medicine Expert Physician | Health Media | Public Speaker | Fmr. @BernieSanders 2020 National Surrogate & DNC Delegate | Health Care Activist",FALSE
1698,"non-individual","2918267949","BrexitFutureUK","Brexit Future #Democracy 🇬🇧","Democracy and grassroots🌱News and views from the 🇬🇧 and 🌎 Buy British 💷 Countryside issues 🏞️ Culture 📻 Pro UK manufacturing ⛓️ & Fishing ⛵ Pubs 🍻",FALSE
1947,"individual, not P.E.","2918539369","NairShilpa1308","Shilpa Nair","Journalist @TimesNow. News junkie. Lazy workaholic. Views strictly personal.",FALSE
1947,"individual, not P.E.","2918539369","Shilpa1308","Shilpa","Journalist @TimesNow. News junkie. Lazy workaholic. Views strictly personal.",FALSE
3715,"individual, not P.E.","2919047954","lalovestrump","Make L.A Great Again 🇺🇸 - RECALLGAVIN2020.COM","L.A Native -  #MAGA  
Drain the California swamp . 
Gab: lalovestrump
Recall Newsom",FALSE
462,"individual, not P.E.","2919410463","Wahinya_Charlie","Wahinya🇰🇪","Digital Media",FALSE
5508,"individual, not P.E.","2920030904","Loud_Lass","🐀🦉Sassy Sewer Rat🦉🐀","I am a loud, proud &disobedient Lass, not afraid to speak my mind. politics mainly... Love animals, Hate injustice,ignorance cruelty. Can be sweary at times",FALSE
2839,"non-english","2921984737","Golgappa_09","गोल गप्पा 🤓","एक ही नारा एक ही नाम...!!!",FALSE
2839,"non-english","2921984737","Golgappa_09","गोल गप्पा 🤓","जय जिनेन्द्र देव की...!!!",FALSE
2839,"non-english","2921984737","Golgappa_09","गोल गप्पा 🤓","जय जिनेन्द्र देव की...!!!

Main Ladki Hu.",FALSE
2839,"non-english","2921984737","Golgappa_09","गोल गप्पा 🤓","जय जिनेन्द्र ...!!!

Main Ladki Hu.",FALSE
2839,"non-english","2921984737","Golgappa_09","गोल गप्पा","जय जिनेन्द्र ...!!!

Main Ladki Hu.",FALSE
6280,"non-english","2924393887","thispodcastguy","Aditya Ojha","अपनी बातों को चाशनी के साथ मिलाकर परोस्ताँ हूँ, आपको कड़वी लगी क्या | Correspondent | Data Scientist|Podcaster | White Tiger",FALSE
5715,"P.E.","2924521080","davidfrawleyved","Dr David Frawley","Pandit Vamadeva Shastri, Vedacharya, author of over forty books, Yoga, Ayurveda and Vedanta, D.Litt., Padma Bhushan recipient, views personal",FALSE
3612,"individual, not P.E.","2924711485","lonnibesancon","Lonni Besançon 🇫🇷 🇸🇪","Postdoc @MonashUni. 
Living in Melbourne, a good half of my heart still in Sweden.
Visualization, HCI, stats. #openaccess #openscience #vegan
PP @procto_log",FALSE
4962,"individual, not P.E.","2926204339","rpcounat","Rachael Coutts 💛💛💛","""""""""One of the essential qualities of the clinician is an interest in humanity, for the secret of the care of the patient is in caring for the patient."""""""" Peabody.",FALSE
1204,"individual, not P.E.","2927379996","LondonBreed","London Breed","45th Mayor of the City and County of San Francisco.",FALSE
807,"individual, not P.E.","2933823062","AartiTikoo","Aarti Tikoo Singh","Foreign & Strategic Affairs Editor @ians_india | Earlier @timesofindia @hindustantimes @UN @BBCWorld |Alumna @ColumbiaSIPA | Opinions are my own. Foodie.🧘🏻‍♀️",FALSE
4066,"individual, not P.E.","2937740737","jheighton3","Jennifer Heighton","Passionate BC teacher, activist. Love this beautiful country we call our home - let's keep it that way.",FALSE
6203,"individual, not P.E.","2937934140","_garrywalia","Gurpreet Garry Walia","Journalist . RTs are not endorsements . http://t.me/gurpreetgarry",FALSE
6203,"individual, not P.E.","2937934140","_garrywalia","Gurpreet Garry Walia","Journalist . RTs are not endorsements . http://Instagram.com/garrywalialive",FALSE
6147,"individual, not P.E.","2938261973","tesssummers98","Tess Summers","""""""""All tyrannies rule through fraud and force but once the fraud is exposed they must rely exclusively on force"""""""" ~  George Orwell
On Gab (@Tess_Summers)",FALSE
1618,"individual, not P.E.","2941087411","ChinmayTumbe","Chinmay Tumbe","Cities. Migration. History. Love. Faculty @IIMAhmedabad. Macro+@BizEconHist. Author #IndiaMoving #TheAgeOfPandemics https://www.amazon.in/dp/9353579457",FALSE
6612,"individual, not P.E.","2941545849","ez_dee","D","Husband. Father. Son. Family Values. Pro-Life. Spiritual. Awake. Truth Seeker. Martial Artist. Fighting for God & Freedom. Out of darkness cometh light. 45 & 17",FALSE
4423,"individual, not P.E.","2943003606","OnlyNakedTruth","CBG-san","Monk with a keyboard.  #TheSundayChef #Chef_CBG sometimes.
Writes Threads on history, culture, science and trivia.
#CBG_Thread.
Jalebi is bae!!",FALSE
6128,"non-individual","2943808357","internetfreedom","Internet Freedom Foundation (IFF)","Born out of #SaveTheInternet. IFF advances democratic freedoms for every Indian in a digital society.",FALSE
5830,"individual, not P.E.","2945287090","RealBrysonGray","ALBUMS OUT NOW","VOLCEL RAPPER: https://brysongray.locals.com/:  Text “BGray” to 855-909-1389 for updates on my album. MERCH BELOW.",FALSE
5830,"individual, not P.E.","2945287090","RealBrysonGray","CCG BRYSON","VOLCEL RAPPER: https://brysongray.locals.com/: Text “BGray” to 855-909-1389 for updates on my album. MERCH BELOW.",FALSE
2906,"individual, not P.E.","2948721856","conarck","Ben Conarck","🦉Healthcare reporter @MiamiHerald • email: bconarck @ http://miamiherald.com • DMs open • ask for Signal 🔦",FALSE
2906,"individual, not P.E.","2948721856","conarck","Ben Conarck","🦉Healthcare reporter @MiamiHerald • email: bconarck @ miamiherald com • DMs open • ask for Signal 🔦",FALSE
5046,"individual, not P.E.","2949774494","shalinijain03","Shalini Jain","Counsellor, Psychologist, Optimistic About India, Proud Indian.",FALSE
6638,"individual, not P.E.","2950362252","sattfly","Kyle Satterfield","45 #KAG
Followed by @EmeraldRobinson",FALSE
6638,"individual, not P.E.","2950362252","sattfly","Kyle Satterfield","45 #KAG
Followed by @EmeraldRobinson @jack knows my other account very well😉😂",FALSE
1639,"individual, not P.E.","2953717680","smyltr","smyltr","Student of Law | Quotes Hoarder | non nobis solum nat | Food, tea, paintings & evening skies | Instagram: https://instagram.com/smyltr_insta?igshid=1b9sh3yinwo7",FALSE
2610,"non-english","2954187002","BlueStarUnicorn","𝓐𝓛𝓟𝓗𝓐 6","🇺🇸American USAF Veteran 1A 2A Prolife ~ 𝓗𝓪𝓹𝓹𝔂... 𝓲𝓼 𝓷𝓸𝓽 𝓯𝓸𝓻𝓰𝓮𝓽𝓽𝓲𝓷𝓰 𝓼𝓹𝓮𝓬𝓲𝓪𝓵 𝓽𝓱𝓲𝓷𝓰𝓼... ~🇺🇸
*A Storm Is Coming*",FALSE
5825,"individual, not P.E.","2957177334","baujidesi","Bauji","Banker by Choice, Tweets for Bankers Cause, Views are strictly personal, RT❎Endorsement",FALSE
2496,"individual, not P.E.","2964893927","lyndsay_hopkins","Lyndsay Hopkins 🌸","Mum of 3 in their early 20s,animal lover, vegetarian, interested in politics and history",FALSE
6338,"individual, not P.E.","2966848055","jellen805","Jellenne 🇺🇸🌵🌞","Small Biz Capitalist. Mom. Hoosier Alum. I consider a good leopard print a neutral and have the love-seat to prove it.",FALSE
5965,"individual, not P.E.","2968121509","MikeNificent813","Mike Nificent","God First🙏🏾| Correspondent for @RSBNetwork🎙️|                    Faith, Family, Freedom🇺🇲|",FALSE
